run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
code_review|cr_0|d4|p7|middle,code_review,cr_0,4,perturbed,7,middle,2,0.0774345397949218,1974,2031,0.9719350073855244,False,4,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p9|middle,code_review,cr_0,4,perturbed,9,middle,2,0.0820736289024353,1762,2031,0.8675529295913343,False,9,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p8|middle,code_review,cr_0,4,perturbed,8,middle,2,0.1042101383209228,1806,2031,0.8892171344165436,False,6,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p0|last,code_review,cr_0,4,perturbed,0,last,3,0.1128484010696411,1832,2031,0.9020187099950764,False,7,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p3|last,code_review,cr_0,4,perturbed,3,last,3,0.0896756649017334,1622,2031,0.7986213687838504,False,9,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p1|last,code_review,cr_0,4,perturbed,1,last,3,0.0797973871231079,1683,2031,0.8286558345642541,False,4,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p2|last,code_review,cr_0,4,perturbed,2,last,3,0.1634219288825988,1579,2031,0.7774495322501231,False,5,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p4|last,code_review,cr_0,4,perturbed,4,last,3,0.0911716818809509,1935,2031,0.9527326440177252,False,6,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p6|last,code_review,cr_0,4,perturbed,6,last,3,0.0600421428680419,1756,2031,0.8645987198424422,False,5,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p5|last,code_review,cr_0,4,perturbed,5,last,3,0.2505415081977844,1725,2031,0.8493353028064993,False,5,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p8|last,code_review,cr_0,4,perturbed,8,last,3,0.1745545864105224,2476,2031,1.2191038897095028,False,5,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p7|last,code_review,cr_0,4,perturbed,7,last,3,0.1957253217697143,1949,2031,0.9596258000984736,False,5,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d4|p9|last,code_review,cr_0,4,perturbed,9,last,3,0.1179684400558471,1947,2031,0.9586410635155096,False,4,5,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p0|first,code_review,cr_1,4,perturbed,0,first,0,0.220432698726654,1741,2173,0.801196502531063,False,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p1|first,code_review,cr_1,4,perturbed,1,first,0,0.07198166847229,1532,2173,0.7050161067648413,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p2|first,code_review,cr_1,4,perturbed,2,first,0,0.1437711715698242,1703,2173,0.7837091578462955,False,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p4|first,code_review,cr_1,4,perturbed,4,first,0,0.1458286046981811,1978,2173,0.9102623101702716,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p3|first,code_review,cr_1,4,perturbed,3,first,0,0.1095149517059326,1818,2173,0.8366313851817764,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p5|first,code_review,cr_1,4,perturbed,5,first,0,0.1332584619522094,1639,2173,0.7542567878508973,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p8|first,code_review,cr_1,4,perturbed,8,first,0,0.1202073097229003,1271,2173,0.5849056603773585,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p6|first,code_review,cr_1,4,perturbed,6,first,0,0.0852354168891906,1865,2173,0.8582604693971468,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p7|first,code_review,cr_1,4,perturbed,7,first,0,0.2001081705093383,2154,2173,0.9912563276576162,False,3,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p0|middle,code_review,cr_1,4,perturbed,0,middle,2,0.1161334514617919,1708,2173,0.786010124252186,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p9|first,code_review,cr_1,4,perturbed,9,first,0,0.0804690718650817,1743,2173,0.8021168890934193,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p1|middle,code_review,cr_1,4,perturbed,1,middle,2,0.1174138784408569,1771,2173,0.8150023009664059,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p3|middle,code_review,cr_1,4,perturbed,3,middle,2,0.0866978168487548,1495,2173,0.6879889553612517,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p4|middle,code_review,cr_1,4,perturbed,4,middle,2,0.1574997901916504,1824,2173,0.839392544868845,False,4,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p2|middle,code_review,cr_1,4,perturbed,2,middle,2,0.1165468692779541,2394,2173,1.101702715140359,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p6|middle,code_review,cr_1,4,perturbed,6,middle,2,0.1169525980949401,1931,2173,0.888633225954901,False,4,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p5|middle,code_review,cr_1,4,perturbed,5,middle,2,0.0892325639724731,1741,2173,0.801196502531063,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p7|middle,code_review,cr_1,4,perturbed,7,middle,2,0.0858785510063171,1781,2173,0.8196042337781868,False,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p8|middle,code_review,cr_1,4,perturbed,8,middle,2,0.1024803519248962,1765,2173,0.8122411412793373,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p9|middle,code_review,cr_1,4,perturbed,9,middle,2,0.0923897624015808,1681,2173,0.7735849056603774,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p0|last,code_review,cr_1,4,perturbed,0,last,3,0.1108663082122802,2220,2173,1.0216290842153704,False,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p1|last,code_review,cr_1,4,perturbed,1,last,3,0.1443420648574829,1848,2173,0.8504371836171192,False,4,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p2|last,code_review,cr_1,4,perturbed,2,last,3,0.1033154129981994,1882,2173,0.8660837551771744,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p3|last,code_review,cr_1,4,perturbed,3,last,3,0.0859513282775878,1890,2173,0.8697653014265991,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p5|last,code_review,cr_1,4,perturbed,5,last,3,0.1239274740219116,1774,2173,0.8163828808099401,False,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p6|last,code_review,cr_1,4,perturbed,6,last,3,0.1224253177642822,1745,2173,0.8030372756557754,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p7|last,code_review,cr_1,4,perturbed,7,last,3,0.1783061027526855,1913,2173,0.8803497468936954,False,4,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p9|last,code_review,cr_1,4,perturbed,9,last,3,0.2192602753639221,1882,2173,0.8660837551771744,False,4,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p4|last,code_review,cr_1,4,perturbed,4,last,3,0.0978637337684631,1626,2173,0.7482742751955821,False,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d4|p8|last,code_review,cr_1,4,perturbed,8,last,3,0.147928237915039,1895,2173,0.8720662678324896,False,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p2|first,code_review,cr_2,4,perturbed,2,first,0,0.1560769081115722,1466,1554,0.9433719433719434,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p0|first,code_review,cr_2,4,perturbed,0,first,0,0.0638191103935241,1740,1554,1.1196911196911197,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p1|first,code_review,cr_2,4,perturbed,1,first,0,0.1871235370635986,1637,1554,1.0534105534105531,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p5|first,code_review,cr_2,4,perturbed,5,first,0,0.176490306854248,1819,1554,1.1705276705276706,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p3|first,code_review,cr_2,4,perturbed,3,first,0,0.2134531140327453,1449,1554,0.9324324324324323,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p4|first,code_review,cr_2,4,perturbed,4,first,0,0.163566768169403,1657,1554,1.0662805662805663,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p6|first,code_review,cr_2,4,perturbed,6,first,0,0.128041386604309,1453,1554,0.935006435006435,False,5,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p7|first,code_review,cr_2,4,perturbed,7,first,0,0.1993293166160583,1930,1554,1.241956241956242,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p8|first,code_review,cr_2,4,perturbed,8,first,0,0.1708313226699829,1826,1554,1.175032175032175,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p0|middle,code_review,cr_2,4,perturbed,0,middle,2,0.0976647138595581,1762,1554,1.133848133848134,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p9|first,code_review,cr_2,4,perturbed,9,first,0,0.1914786100387573,1809,1554,1.164092664092664,False,9,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p1|middle,code_review,cr_2,4,perturbed,1,middle,2,0.0495586991310119,1438,1554,0.9253539253539254,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p2|middle,code_review,cr_2,4,perturbed,2,middle,2,0.2379475831985473,1605,1554,1.0328185328185329,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p3|middle,code_review,cr_2,4,perturbed,3,middle,2,0.1679902672767639,1922,1554,1.2368082368082367,False,8,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p4|middle,code_review,cr_2,4,perturbed,4,middle,2,0.0930561423301696,1529,1554,0.983912483912484,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p5|middle,code_review,cr_2,4,perturbed,5,middle,2,0.1378282904624939,1557,1554,1.001930501930502,False,5,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p6|middle,code_review,cr_2,4,perturbed,6,middle,2,0.2039270401000976,1446,1554,0.9305019305019304,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p7|middle,code_review,cr_2,4,perturbed,7,middle,2,0.0916346907615661,1543,1554,0.9929214929214928,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p8|middle,code_review,cr_2,4,perturbed,8,middle,2,0.2345998883247375,1501,1554,0.965894465894466,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p9|middle,code_review,cr_2,4,perturbed,9,middle,2,0.0743465423583984,1771,1554,1.1396396396396395,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p0|last,code_review,cr_2,4,perturbed,0,last,3,0.0983720421791076,1362,1554,0.8764478764478765,False,5,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p2|last,code_review,cr_2,4,perturbed,2,last,3,0.1085173487663269,1954,1554,1.2574002574002574,False,8,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p1|last,code_review,cr_2,4,perturbed,1,last,3,0.0941346883773803,1521,1554,0.9787644787644788,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p3|last,code_review,cr_2,4,perturbed,3,last,3,0.1264363527297973,1681,1554,1.0817245817245815,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p4|last,code_review,cr_2,4,perturbed,4,last,3,0.1021066308021545,1645,1554,1.0585585585585586,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p5|last,code_review,cr_2,4,perturbed,5,last,3,0.1506227850914001,1716,1554,1.1042471042471045,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p6|last,code_review,cr_2,4,perturbed,6,last,3,0.0869705080986023,1512,1554,0.972972972972973,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p7|last,code_review,cr_2,4,perturbed,7,last,3,0.1248693466186523,1653,1554,1.0637065637065637,False,6,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p8|last,code_review,cr_2,4,perturbed,8,last,3,0.0983625650405883,1657,1554,1.0662805662805663,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d4|p9|last,code_review,cr_2,4,perturbed,9,last,3,0.0796747207641601,1635,1554,1.052123552123552,False,7,6,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d4|p1|first,code_review,cr_3,4,perturbed,1,first,0,0.1589530110359192,1348,1298,1.0385208012326657,False,5,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d4|p0|first,code_review,cr_3,4,perturbed,0,first,0,0.1809325218200683,1537,1298,1.1841294298921416,False,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p1|first,research_plan,rp_0,4,perturbed,1,first,0,0.1347966790199279,3268,3782,0.86409307244844,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p0|first,research_plan,rp_0,4,perturbed,0,first,0,0.1970163583755493,4536,3782,1.199365415124273,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p2|first,research_plan,rp_0,4,perturbed,2,first,0,0.1704605817794799,4318,3782,1.1417239555790586,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p3|first,research_plan,rp_0,4,perturbed,3,first,0,0.1253629922866821,4048,3782,1.0703331570597567,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p4|first,research_plan,rp_0,4,perturbed,4,first,0,0.168104887008667,3997,3782,1.0568482284505554,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p5|first,research_plan,rp_0,4,perturbed,5,first,0,0.1223515272140502,3968,3782,1.0491803278688523,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p6|first,research_plan,rp_0,4,perturbed,6,first,0,0.1445860862731933,4211,3782,1.1134320465362242,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p8|first,research_plan,rp_0,4,perturbed,8,first,0,0.2276675701141357,4277,3782,1.13088313061872,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p7|first,research_plan,rp_0,4,perturbed,7,first,0,0.1346701383590698,4071,3782,1.0764145954521418,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p9|first,research_plan,rp_0,4,perturbed,9,first,0,0.1927055120468139,3976,3782,1.051295610787943,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p1|middle,research_plan,rp_0,4,perturbed,1,middle,2,0.2223385572433471,3845,3782,1.0166578529878372,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p2|middle,research_plan,rp_0,4,perturbed,2,middle,2,0.1099753379821777,4000,3782,1.0576414595452142,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p3|middle,research_plan,rp_0,4,perturbed,3,middle,2,0.1779504418373108,4112,3782,1.0872554204124802,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p4|middle,research_plan,rp_0,4,perturbed,4,middle,2,0.1213480234146118,3912,3782,1.0343733474352197,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p5|middle,research_plan,rp_0,4,perturbed,5,middle,2,0.1649929285049438,4051,3782,1.0711263881544155,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p6|middle,research_plan,rp_0,4,perturbed,6,middle,2,0.2109718918800354,4151,3782,1.097567424643046,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p7|middle,research_plan,rp_0,4,perturbed,7,middle,2,0.174672245979309,4120,3782,1.0893707033315705,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p8|middle,research_plan,rp_0,4,perturbed,8,middle,2,0.1290661096572876,3828,3782,1.01216287678477,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p9|middle,research_plan,rp_0,4,perturbed,9,middle,2,0.1307278871536255,3956,3782,1.046007403490217,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p1|last,research_plan,rp_0,4,perturbed,1,last,3,0.1513382196426391,4182,3782,1.105764145954521,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p2|last,research_plan,rp_0,4,perturbed,2,last,3,0.1765315532684326,4081,3782,1.0790586991010047,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p3|last,research_plan,rp_0,4,perturbed,3,last,3,0.197656512260437,4484,3782,1.185616076150185,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p4|last,research_plan,rp_0,4,perturbed,4,last,3,0.2960447072982788,4153,3782,1.0980962453728187,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p5|last,research_plan,rp_0,4,perturbed,5,last,3,0.153254747390747,4289,3782,1.134056054997356,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p6|last,research_plan,rp_0,4,perturbed,6,last,3,0.225961685180664,3987,3782,1.0542041248016922,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p7|last,research_plan,rp_0,4,perturbed,7,last,3,0.1373478174209594,4252,3782,1.1242728714965626,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p8|last,research_plan,rp_0,4,perturbed,8,last,3,0.2244604229927063,4145,3782,1.0959809624537282,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d4|p9|last,research_plan,rp_0,4,perturbed,9,last,3,0.1491013765335083,3802,3782,1.005288207297726,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p1|first,research_plan,rp_1,4,perturbed,1,first,0,0.1264379024505615,4131,3782,1.09227921734532,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p0|first,research_plan,rp_1,4,perturbed,0,first,0,0.1188013553619384,4022,3782,1.0634584875727129,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p2|first,research_plan,rp_1,4,perturbed,2,first,0,0.1195719242095947,4015,3782,1.0616076150185088,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p3|first,research_plan,rp_1,4,perturbed,3,first,0,0.1369887590408325,3952,3782,1.0449497620306716,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p4|first,research_plan,rp_1,4,perturbed,4,first,0,0.150509774684906,3722,3782,0.9841353781068218,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p5|first,research_plan,rp_1,4,perturbed,5,first,0,0.1259509325027465,4107,3782,1.0859333685880486,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p6|first,research_plan,rp_1,4,perturbed,6,first,0,0.1257879734039306,4156,3782,1.0988894764674777,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p8|first,research_plan,rp_1,4,perturbed,8,first,0,0.1498399376869201,3987,3782,1.0542041248016922,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p9|first,research_plan,rp_1,4,perturbed,9,first,0,0.1718207597732544,3834,3782,1.0137493389740877,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p7|first,research_plan,rp_1,4,perturbed,7,first,0,0.1211087703704834,4015,3782,1.0616076150185088,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p3|middle,research_plan,rp_1,4,perturbed,3,middle,2,0.1299371719360351,4083,3782,1.0795875198307774,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p2|middle,research_plan,rp_1,4,perturbed,2,middle,2,0.1109694242477417,4316,3782,1.141195134849286,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p1|middle,research_plan,rp_1,4,perturbed,1,middle,2,0.246340274810791,4095,3782,1.082760444209413,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p4|middle,research_plan,rp_1,4,perturbed,4,middle,2,0.1569042205810547,3750,3782,0.9915388683236382,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p5|middle,research_plan,rp_1,4,perturbed,5,middle,2,0.2296422719955444,3609,3782,0.9542570068746696,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p6|middle,research_plan,rp_1,4,perturbed,6,middle,2,0.1426668167114257,3666,3782,0.9693283976731888,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p8|middle,research_plan,rp_1,4,perturbed,8,middle,2,0.2160500288009643,4247,3782,1.1229508196721312,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p7|middle,research_plan,rp_1,4,perturbed,7,middle,2,0.1480976343154907,4026,3782,1.064516129032258,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p9|middle,research_plan,rp_1,4,perturbed,9,middle,2,0.0939278602600097,4006,3782,1.059227921734532,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p1|last,research_plan,rp_1,4,perturbed,1,last,3,0.1166222691535949,4276,3782,1.130618720253834,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p2|last,research_plan,rp_1,4,perturbed,2,last,3,0.1465308666229248,3554,3782,0.9397144368059228,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p3|last,research_plan,rp_1,4,perturbed,3,last,3,0.1597362756729126,4026,3782,1.064516129032258,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p4|last,research_plan,rp_1,4,perturbed,4,last,3,0.1268097162246704,3847,3782,1.0171866737176096,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p6|last,research_plan,rp_1,4,perturbed,6,last,3,0.1078273057937622,3881,3782,1.026176626123744,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p7|last,research_plan,rp_1,4,perturbed,7,last,3,0.1529572606086731,4115,3782,1.088048651507139,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p8|last,research_plan,rp_1,4,perturbed,8,last,3,0.1182548999786377,3950,3782,1.044420941300899,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p5|last,research_plan,rp_1,4,perturbed,5,last,3,0.16440349817276,4156,3782,1.0988894764674777,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d4|p9|last,research_plan,rp_1,4,perturbed,9,last,3,0.1206263899803161,4147,3782,1.096509783183501,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p1|first,research_plan,rp_2,4,perturbed,1,first,0,0.1778044700622558,4110,4075,1.008588957055215,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p0|first,research_plan,rp_2,4,perturbed,0,first,0,0.1551361680030822,4218,4075,1.0350920245398774,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p2|first,research_plan,rp_2,4,perturbed,2,first,0,0.2385839819908142,4114,4075,1.0095705521472391,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
